file,label,score,threshold_pass
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-AU-WilliamNeural_viola_wake_up_noisy.wav,positive,0.000117,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-AU-WilliamNeural_viola_wake_up_reverb.wav,positive,0.000044,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_hey_viola.wav,positive,0.999715,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_hey_viola_noisy.wav,positive,0.999998,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_hey_viola_reverb.wav,positive,0.999833,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_ok_viola.wav,positive,0.999998,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_ok_viola_noisy.wav,positive,1.000000,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_ok_viola_reverb.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_viola.wav,positive,0.996614,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_viola_noisy.wav,positive,0.999943,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_viola_reverb.wav,positive,0.998511,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_viola_wake_up.wav,positive,0.000000,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_viola_wake_up_noisy.wav,positive,0.000024,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-ClaraNeural_viola_wake_up_reverb.wav,positive,0.000013,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_hey_viola.wav,positive,0.982164,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_hey_viola_noisy.wav,positive,0.999872,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_hey_viola_reverb.wav,positive,0.957531,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_ok_viola.wav,positive,0.999956,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_ok_viola_noisy.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_ok_viola_reverb.wav,positive,0.999853,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_viola.wav,positive,0.981785,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_viola_noisy.wav,positive,0.999965,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_viola_reverb.wav,positive,0.989720,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_viola_wake_up.wav,positive,0.001073,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_viola_wake_up_noisy.wav,positive,0.128265,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-CA-LiamNeural_viola_wake_up_reverb.wav,positive,0.033211,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_hey_viola.wav,positive,0.997922,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_hey_viola_noisy.wav,positive,0.999180,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_hey_viola_reverb.wav,positive,0.989109,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_ok_viola.wav,positive,0.999893,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_ok_viola_noisy.wav,positive,0.999956,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_ok_viola_reverb.wav,positive,0.996368,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_viola.wav,positive,0.969824,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_viola_noisy.wav,positive,0.998282,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_viola_reverb.wav,positive,0.873420,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_viola_wake_up.wav,positive,0.000694,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_viola_wake_up_noisy.wav,positive,0.047030,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-LibbyNeural_viola_wake_up_reverb.wav,positive,0.001653,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_hey_viola.wav,positive,0.998476,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_hey_viola_noisy.wav,positive,0.999923,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_hey_viola_reverb.wav,positive,0.994977,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_ok_viola.wav,positive,0.999912,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_ok_viola_noisy.wav,positive,1.000000,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_ok_viola_reverb.wav,positive,0.999974,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_viola.wav,positive,0.928819,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_viola_noisy.wav,positive,0.999754,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_viola_reverb.wav,positive,0.986608,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_viola_wake_up.wav,positive,0.023077,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_viola_wake_up_noisy.wav,positive,0.257064,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-RyanNeural_viola_wake_up_reverb.wav,positive,0.513302,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_hey_viola.wav,positive,0.999749,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_hey_viola_noisy.wav,positive,0.999824,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_hey_viola_reverb.wav,positive,0.997396,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_ok_viola.wav,positive,0.911151,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_ok_viola_noisy.wav,positive,0.993694,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_ok_viola_reverb.wav,positive,0.974301,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_viola.wav,positive,0.999544,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_viola_noisy.wav,positive,0.999896,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_viola_reverb.wav,positive,0.999793,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_viola_wake_up.wav,positive,0.000010,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_viola_wake_up_noisy.wav,positive,0.003186,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-SoniaNeural_viola_wake_up_reverb.wav,positive,0.000627,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_hey_viola.wav,positive,0.991951,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_hey_viola_noisy.wav,positive,0.999977,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_hey_viola_reverb.wav,positive,0.993681,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_ok_viola.wav,positive,0.994535,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_ok_viola_noisy.wav,positive,0.999945,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_ok_viola_reverb.wav,positive,0.991200,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_viola.wav,positive,0.957905,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_viola_noisy.wav,positive,0.999950,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_viola_reverb.wav,positive,0.973838,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_viola_wake_up.wav,positive,0.246325,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_viola_wake_up_noisy.wav,positive,0.275406,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-GB-ThomasNeural_viola_wake_up_reverb.wav,positive,0.821335,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_hey_viola.wav,positive,0.963002,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_hey_viola_noisy.wav,positive,0.999881,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_hey_viola_reverb.wav,positive,0.995627,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_ok_viola.wav,positive,0.995794,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_ok_viola_noisy.wav,positive,0.999969,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_ok_viola_reverb.wav,positive,0.992840,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_viola.wav,positive,0.888043,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_viola_noisy.wav,positive,0.992785,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_viola_reverb.wav,positive,0.915770,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_viola_wake_up.wav,positive,0.000283,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_viola_wake_up_noisy.wav,positive,0.019970,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-ConnorNeural_viola_wake_up_reverb.wav,positive,0.035975,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_hey_viola.wav,positive,0.990117,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_hey_viola_noisy.wav,positive,0.998129,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_hey_viola_reverb.wav,positive,0.977680,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_ok_viola.wav,positive,0.377479,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_ok_viola_noisy.wav,positive,0.983371,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_ok_viola_reverb.wav,positive,0.155523,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_viola.wav,positive,0.938430,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_viola_noisy.wav,positive,0.998752,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_viola_reverb.wav,positive,0.987430,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_viola_wake_up.wav,positive,0.012585,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_viola_wake_up_noisy.wav,positive,0.185403,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IE-EmilyNeural_viola_wake_up_reverb.wav,positive,0.415289,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_hey_viola.wav,positive,0.914280,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_hey_viola_noisy.wav,positive,0.995110,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_hey_viola_reverb.wav,positive,0.977250,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_ok_viola.wav,positive,0.999672,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_ok_viola_noisy.wav,positive,0.999993,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_ok_viola_reverb.wav,positive,0.999887,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_viola.wav,positive,0.892890,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_viola_noisy.wav,positive,0.952396,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_viola_reverb.wav,positive,0.066592,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_viola_wake_up.wav,positive,0.002625,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_viola_wake_up_noisy.wav,positive,0.144191,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-NeerjaNeural_viola_wake_up_reverb.wav,positive,0.012961,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_hey_viola.wav,positive,0.990856,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_hey_viola_noisy.wav,positive,0.999984,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_hey_viola_reverb.wav,positive,0.999710,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_ok_viola.wav,positive,0.990152,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_ok_viola_noisy.wav,positive,0.999969,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_ok_viola_reverb.wav,positive,0.999648,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_viola.wav,positive,0.910867,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_viola_noisy.wav,positive,0.999729,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_viola_reverb.wav,positive,0.831399,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_viola_wake_up.wav,positive,0.000272,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_viola_wake_up_noisy.wav,positive,0.268708,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-IN-PrabhatNeural_viola_wake_up_reverb.wav,positive,0.001302,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_hey_viola.wav,positive,0.999967,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_hey_viola_noisy.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_hey_viola_reverb.wav,positive,0.999984,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_ok_viola.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_ok_viola_noisy.wav,positive,1.000000,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_ok_viola_reverb.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_viola.wav,positive,0.995500,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_viola_noisy.wav,positive,0.999996,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_viola_reverb.wav,positive,0.999467,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_viola_wake_up.wav,positive,0.324285,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_viola_wake_up_noisy.wav,positive,0.770841,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AnaNeural_viola_wake_up_reverb.wav,positive,0.728744,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_hey_viola.wav,positive,0.999411,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_hey_viola_noisy.wav,positive,0.999965,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_hey_viola_reverb.wav,positive,0.999928,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_ok_viola.wav,positive,0.995116,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_ok_viola_noisy.wav,positive,0.998895,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_ok_viola_reverb.wav,positive,0.998794,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_viola.wav,positive,0.993973,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_viola_noisy.wav,positive,0.998508,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_viola_reverb.wav,positive,0.999857,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_viola_wake_up.wav,positive,0.000092,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_viola_wake_up_noisy.wav,positive,0.002334,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AndrewNeural_viola_wake_up_reverb.wav,positive,0.021800,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_hey_viola.wav,positive,0.989992,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_hey_viola_noisy.wav,positive,0.999831,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_hey_viola_reverb.wav,positive,0.999107,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_ok_viola.wav,positive,0.999958,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_ok_viola_noisy.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_ok_viola_reverb.wav,positive,0.999947,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_viola.wav,positive,0.980869,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_viola_noisy.wav,positive,0.998824,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_viola_reverb.wav,positive,0.986426,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_viola_wake_up.wav,positive,0.000003,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_viola_wake_up_noisy.wav,positive,0.001124,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-AriaNeural_viola_wake_up_reverb.wav,positive,0.000019,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_hey_viola.wav,positive,0.999985,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_hey_viola_noisy.wav,positive,1.000000,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_hey_viola_reverb.wav,positive,0.999996,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_ok_viola.wav,positive,0.999992,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_ok_viola_noisy.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_ok_viola_reverb.wav,positive,0.999995,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_viola.wav,positive,0.999974,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_viola_noisy.wav,positive,0.999999,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_viola_reverb.wav,positive,0.999996,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_viola_wake_up.wav,positive,0.000283,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_viola_wake_up_noisy.wav,positive,0.024024,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-BrianNeural_viola_wake_up_reverb.wav,positive,0.001778,False
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-ChristopherNeural_hey_viola.wav,positive,0.997795,True
J:\CLAUDE\PROJECTS\Wakeword\eval_clean\positives\edge_tts\en-US-ChristopherNeural_hey_viola_noisy.wav,positive,0.999998,True
